t,   y,   u
250542.000000,   63.399963,   59.757080
251108.000000,   64.223938,   59.760742
252105.000000,   64.452820,   59.757080
252618.000000,   64.422302,   59.752197
253067.000000,   64.315491,   59.768066
253768.000000,   64.376526,   59.752197
253985.000000,   64.773254,   59.752197
254437.000000,   64.773254,   59.757080
255107.000000,   65.536194,   59.760742
255782.000000,   66.009216,   59.744873
256388.000000,   65.948181,   59.752197
256644.000000,   66.283875,   59.757080
257031.000000,   66.405945,   59.760742
257352.000000,   65.765076,   59.757080
257786.000000,   66.466980,   59.757080
258067.000000,   65.887146,   59.757080
258487.000000,   66.314392,   59.760742
258666.000000,   66.054993,   59.757080
259156.000000,   66.741638,   59.760742
259501.000000,   67.199402,   59.768066
260092.000000,   66.940002,   0.952148
260431.000000,   66.985779,   -0.015869
260765.000000,   67.351990,   -0.034180
261161.000000,   67.260437,   -0.034180
261762.000000,   67.397766,   -0.030518
262404.000000,   67.229919,   -0.037842
263046.000000,   67.306213,   -0.030518
263405.000000,   66.711121,   -0.026855
263924.000000,   66.543274,   -0.042725
264401.000000,   66.985779,   -0.026855
264844.000000,   66.650085,   -0.037842
265344.000000,   67.016296,   -0.030518
265500.000000,   65.993958,   -0.030518
266124.000000,   66.268616,   -0.026855
266496.000000,   65.719299,   -0.030518
267391.000000,   66.375427,   -0.030518
267677.000000,   65.749817,   -0.037842
268031.000000,   65.978699,   -0.030518
268787.000000,   65.673523,   -0.030518
269424.000000,   65.841370,   -0.037842
270227.000000,   66.070251,   59.752197
270701.000000,   65.429382,   59.764404
271367.000000,   65.871887,   59.752197
272026.000000,   66.604309,   59.752197
272609.000000,   66.009216,   59.768066
273065.000000,   66.390686,   59.748535
273681.000000,   66.756897,   59.748535
274341.000000,   67.092590,   59.752197
274702.000000,   67.153625,   59.748535
275271.000000,   67.489319,   59.757080
275661.000000,   67.306213,   59.760742
276263.000000,   67.107849,   59.757080
276906.000000,   67.916565,   59.748535
277547.000000,   68.145447,   59.757080
277927.000000,   68.114929,   59.760742
278229.000000,   68.069153,   59.760742
278635.000000,   68.435364,   59.757080
279305.000000,   68.572693,   59.760742
280007.000000,   68.786316,   59.760742
280630.000000,   69.945984,   59.757080
281002.000000,   69.213562,   59.757080
281381.000000,   69.549255,   59.752197
281597.000000,   69.884949,   59.760742
281779.000000,   70.083313,   59.752197
282010.000000,   69.533997,   59.757080
282427.000000,   69.808655,   59.748535
283055.000000,   69.686584,   59.760742
283453.000000,   70.525818,   59.752197
284090.000000,   70.342712,   59.757080
284346.000000,   70.571594,   59.744873
284537.000000,   70.998840,   59.752197
285126.000000,   70.342712,   59.757080
285432.000000,   71.242981,   59.752197
285796.000000,   70.251160,   59.748535
286131.000000,   70.693665,   59.764404
286536.000000,   71.059875,   59.760742
287205.000000,   71.914368,   59.757080
287567.000000,   71.380310,   59.757080
288132.000000,   71.227722,   59.760742
288826.000000,   71.761780,   59.760742
289648.000000,   72.311096,   59.764404
289902.000000,   71.639709,   1.652832
290257.000000,   72.127991,   -0.019531
