ti,   y,   u
198910.000000,   53.405457,   49.777832
199015.000000,   54.092102,   49.785461
199114.000000,   54.274750,   49.785461
199211.000000,   53.313446,   49.774780
199305.000000,   53.618317,   49.785461
199412.000000,   53.725433,   49.777832
199524.000000,   53.665009,   49.777832
199638.000000,   53.206329,   49.790039
199712.000000,   53.375244,   49.782410
199814.000000,   53.908081,   49.774780
199912.000000,   54.473877,   49.777832
200031.000000,   54.182739,   49.785461
200114.000000,   53.695221,   49.782410
200212.000000,   54.152527,   49.777832
200336.000000,   53.892975,   49.793091
200412.000000,   53.603210,   49.793091
200513.000000,   54.092102,   49.782410
200634.000000,   53.358765,   49.782410
200708.000000,   53.939667,   49.777832
200811.000000,   53.618317,   49.785461
200906.000000,   53.787231,   49.790039
201013.000000,   53.770752,   49.782410
201118.000000,   53.802338,   49.782410
201237.000000,   54.274750,   49.785461
201311.000000,   53.877869,   49.785461
201411.000000,   53.939667,   49.782410
201513.000000,   53.665009,   49.790039
201627.000000,   53.450775,   49.785461
201709.000000,   53.588104,   49.785461
201813.000000,   54.366760,   49.770203
201913.000000,   54.594727,   49.782410
202013.000000,   54.366760,   49.782410
202113.000000,   53.984985,   49.782410
202224.000000,   54.092102,   49.777832
202337.000000,   53.969879,   49.785461
202410.000000,   53.954773,   49.777832
202512.000000,   54.122314,   49.785461
202613.000000,   54.839172,   49.774780
202713.000000,   54.259644,   49.785461
202825.000000,   53.649902,   49.790039
202913.000000,   53.877869,   49.774780
203014.000000,   54.579620,   49.770203
203113.000000,   54.931183,   49.777832
203212.000000,   54.274750,   49.790039
203306.000000,   54.656525,   49.782410
203421.000000,   53.862762,   49.777832
203534.000000,   54.885864,   49.785461
203614.000000,   54.412079,   49.785461
203713.000000,   53.984985,   49.782410
203813.000000,   54.000092,   49.785461
203912.000000,   54.564514,   49.785461
204008.000000,   54.854279,   49.782410
204112.000000,   54.167633,   49.796143
204212.000000,   54.259644,   49.790039
204312.000000,   54.229431,   49.785461
204413.000000,   55.128937,   49.793091
204528.000000,   54.854279,   49.785461
204614.000000,   54.594727,   49.782410
204712.000000,   54.289856,   49.785461
204813.000000,   54.504089,   49.774780
204912.000000,   54.701843,   49.785461
205013.000000,   54.534302,   49.782410
205130.000000,   54.671631,   49.770203
205214.000000,   54.199219,   49.782410
205311.000000,   54.701843,   49.782410
205412.000000,   55.190735,   49.785461
205512.000000,   54.961395,   49.774780
205614.000000,   54.991608,   49.777832
205736.000000,   54.167633,   49.785461
205812.000000,   55.236053,   49.782410
205912.000000,   55.358276,   49.777832
206013.000000,   54.396973,   49.785461
206112.000000,   54.274750,   49.782410
206213.000000,   55.068512,   49.774780
206335.000000,   55.403595,   49.777832
206414.000000,   54.869385,   49.777832
206512.000000,   54.199219,   49.782410
206612.000000,   55.144043,   49.782410
206729.000000,   55.205841,   49.790039
206813.000000,   55.038300,   49.782410
206911.000000,   54.854279,   49.777832
207012.000000,   54.686737,   49.790039
207111.000000,   54.778748,   49.777832
207213.000000,   54.854279,   49.790039
207333.000000,   55.220947,   49.785461
207412.000000,   55.083618,   49.785461
207510.000000,   55.175629,   49.777832
207612.000000,   54.396973,   49.777832
207712.000000,   54.716949,   49.785461
207812.000000,   55.540924,   49.777832
207929.000000,   55.663147,   49.777832
208013.000000,   55.435181,   49.777832
208112.000000,   54.991608,   49.782410
208211.000000,   54.732056,   49.774780
208311.000000,   55.632935,   49.774780
208436.000000,   55.023193,   49.785461
208512.000000,   55.418701,   49.777832
208613.000000,   55.556030,   49.777832
208712.000000,   55.648041,   49.774780
208813.000000,   55.740051,   49.774780
208914.000000,   54.946289,   49.777832
209013.000000,   54.839172,   49.785461
209113.000000,   54.961395,   49.777832
209213.000000,   55.450287,   49.774780
209312.000000,   55.266266,   49.777832
209412.000000,   55.358276,   49.785461
209515.000000,   55.053406,   49.785461
209637.000000,   56.044922,   49.782410
209713.000000,   55.815582,   49.774780
209812.000000,   55.525818,   49.777832
209912.000000,   55.785370,   49.785461
210013.000000,   55.648041,   2.725830
210119.000000,   55.038300,   -0.182495
210213.000000,   54.946289,   -0.039062
210312.000000,   56.060028,   -0.034485
210414.000000,   55.617828,   -0.019226
210513.000000,   55.205841,   -0.016174
210611.000000,   55.952911,   -0.034485
210721.000000,   55.343170,   -0.023804
210841.000000,   55.877380,   -0.026855
210912.000000,   55.724945,   -0.016174
211013.000000,   55.053406,   -0.023804
211111.000000,   55.251160,   -0.023804
211230.000000,   56.167145,   -0.023804
211314.000000,   55.297852,   -0.026855
211412.000000,   55.098724,   -0.019226
211514.000000,   55.862274,   -0.019226
211613.000000,   55.709839,   -0.023804
211713.000000,   55.297852,   -0.016174
211833.000000,   55.297852,   -0.016174
211912.000000,   55.678253,   -0.019226
212007.000000,   55.847168,   -0.023804
212109.000000,   55.922699,   -0.019226
212211.000000,   55.648041,   -0.019226
212307.000000,   54.931183,   -0.019226
212430.000000,   55.847168,   -0.026855
212506.000000,   55.815582,   -0.023804
212611.000000,   55.617828,   -0.008545
212712.000000,   55.435181,   -0.019226
212814.000000,   55.083618,   -0.016174
212936.000000,   55.251160,   -0.008545
213012.000000,   56.075134,   -0.026855
213112.000000,   55.465393,   -0.026855
213213.000000,   55.113831,   -0.026855
213312.000000,   55.128937,   -0.016174
213413.000000,   55.236053,   -0.019226
213512.000000,   55.587616,   -0.019226
213613.000000,   55.724945,   -0.019226
213711.000000,   55.006714,   -0.019226
213813.000000,   54.626312,   -0.019226
213912.000000,   55.862274,   -0.011597
214019.000000,   54.549408,   -0.031433
214135.000000,   54.961395,   -0.019226
214215.000000,   55.053406,   -0.016174
214311.000000,   55.113831,   -0.026855
214413.000000,   55.450287,   -0.003967
214512.000000,   55.373383,   -0.011597
214613.000000,   54.716949,   -0.026855
214712.000000,   54.732056,   -0.019226
214811.000000,   55.435181,   -0.026855
214913.000000,   55.190735,   -0.019226
215013.000000,   54.442291,   -0.016174
215113.000000,   54.732056,   -0.011597
215230.000000,   54.748535,   -0.023804
215306.000000,   54.763641,   -0.023804
215411.000000,   54.457397,   -0.026855
215512.000000,   55.435181,   -0.019226
215619.000000,   54.457397,   -0.016174
215739.000000,   54.931183,   -0.019226
215813.000000,   54.427185,   -0.016174
215913.000000,   54.916077,   -0.016174
216022.000000,   54.916077,   -0.019226
216109.000000,   54.732056,   -0.019226
216222.000000,   54.701843,   -0.019226
216311.000000,   54.167633,   -0.019226
216430.000000,   54.976501,   -0.019226
216512.000000,   54.916077,   -0.019226
216613.000000,   54.304962,   -0.023804
216712.000000,   55.083618,   -0.026855
216823.000000,   54.641418,   -0.023804
216913.000000,   54.885864,   -0.019226
217013.000000,   54.748535,   -0.026855
217112.000000,   54.167633,   -0.023804
217214.000000,   54.611206,   -0.023804
217334.000000,   55.113831,   -0.011597
217412.000000,   54.381866,   -0.023804
217507.000000,   54.092102,   -0.016174
217612.000000,   55.083618,   -0.026855
217707.000000,   55.006714,   -0.019226
217812.000000,   54.549408,   -0.011597
217912.000000,   54.320068,   -0.019226
218014.000000,   54.488983,   -0.031433
218113.000000,   54.579620,   -0.011597
218211.000000,   54.199219,   -0.031433
218305.000000,   54.289856,   -0.011597
218410.000000,   54.716949,   -0.023804
218535.000000,   54.716949,   -0.023804
218615.000000,   54.793854,   -0.019226
218711.000000,   54.182739,   -0.023804
218812.000000,   54.244537,   -0.016174
218930.000000,   54.579620,   -0.016174
219013.000000,   54.549408,   -0.031433
219113.000000,   54.289856,   -0.026855
219213.000000,   54.107208,   -0.016174
219312.000000,   53.969879,   -0.026855
219410.000000,   54.488983,   -0.026855
219512.000000,   54.122314,   -0.019226
219613.000000,   53.817444,   -0.016174
219712.000000,   54.701843,   -0.016174
219813.000000,   54.366760,   -0.023804
219912.000000,   53.618317,   -0.026855
220012.000000,   54.381866,   49.785461
220130.000000,   53.939667,   49.790039
220216.000000,   53.832550,   49.782410
220312.000000,   53.939667,   49.790039
220413.000000,   54.030304,   49.793091
220512.000000,   54.152527,   49.790039
220635.000000,   54.092102,   49.790039
220713.000000,   54.045410,   49.793091
220823.000000,   54.381866,   49.790039
220912.000000,   54.488983,   49.782410
221013.000000,   54.686737,   49.777832
221113.000000,   54.504089,   49.782410
221214.000000,   54.473877,   49.790039
221313.000000,   54.564514,   49.785461
221412.000000,   54.611206,   49.774780
221512.000000,   54.396973,   49.767151
221613.000000,   53.862762,   49.790039
221726.000000,   54.336548,   49.785461
221813.000000,   54.594727,   49.785461
221912.000000,   53.924561,   49.796143
222013.000000,   53.939667,   49.790039
222113.000000,   54.122314,   49.790039
222212.000000,   55.053406,   49.790039
222307.000000,   53.892975,   49.782410
222413.000000,   53.618317,   49.790039
222514.000000,   54.244537,   49.782410
222612.000000,   54.626312,   49.777832
222707.000000,   54.336548,   49.785461
222809.000000,   54.763641,   49.774780
222926.000000,   54.092102,   49.777832
223017.000000,   54.961395,   49.777832
223113.000000,   54.824066,   49.782410
223212.000000,   53.969879,   49.782410
223307.000000,   54.182739,   49.774780
223431.000000,   54.900970,   49.790039
223514.000000,   54.686737,   49.774780
223613.000000,   54.916077,   49.777832
223733.000000,   54.274750,   49.782410
223813.000000,   54.488983,   49.777832
223911.000000,   54.686737,   49.782410
224034.000000,   55.038300,   49.777832
224112.000000,   55.053406,   49.785461
224213.000000,   54.824066,   49.777832
224307.000000,   54.854279,   49.777832
224413.000000,   54.549408,   49.793091
224510.000000,   55.495605,   49.785461
224636.000000,   54.976501,   49.774780
224715.000000,   55.648041,   49.782410
224813.000000,   55.388489,   49.782410
224912.000000,   54.594727,   49.785461
225026.000000,   54.976501,   49.790039
225113.000000,   54.900970,   49.782410
225212.000000,   55.190735,   49.774780
225308.000000,   55.083618,   49.777832
225410.000000,   55.937805,   49.782410
225512.000000,   55.083618,   49.785461
225629.000000,   55.281372,   49.782410
225711.000000,   54.793854,   49.777832
225812.000000,   55.922699,   49.782410
225907.000000,   55.312958,   49.777832
226013.000000,   55.602722,   49.774780
226112.000000,   55.648041,   49.767151
226229.000000,   55.663147,   49.785461
226311.000000,   55.403595,   49.782410
226412.000000,   55.922699,   49.790039
226506.000000,   54.916077,   49.782410
226613.000000,   55.236053,   49.785461
226712.000000,   55.053406,   49.785461
226832.000000,   55.510712,   49.790039
226907.000000,   55.877380,   49.782410
227013.000000,   55.602722,   49.777832
227113.000000,   55.556030,   49.782410
227211.000000,   56.136932,   49.777832
227340.000000,   55.617828,   49.785461
227413.000000,   55.724945,   49.770203
227512.000000,   56.121826,   49.774780
227613.000000,   56.380005,   49.774780
227712.000000,   55.648041,   49.777832
227821.000000,   55.693359,   49.777832
227937.000000,   55.175629,   49.774780
228013.000000,   55.572510,   49.774780
228112.000000,   56.242676,   49.785461
228212.000000,   55.480499,   49.785461
228310.000000,   55.984497,   49.785461
228429.000000,   56.212463,   49.785461
228512.000000,   56.242676,   49.774780
228614.000000,   55.540924,   49.785461
228712.000000,   56.152039,   49.793091
228819.000000,   56.334686,   49.782410
228939.000000,   56.304474,   49.793091
229013.000000,   56.838684,   49.785461
229112.000000,   56.548920,   49.774780
229211.000000,   56.349792,   49.782410
229314.000000,   56.456909,   49.782410
229424.000000,   56.182251,   49.790039
229513.000000,   56.029816,   49.785461
229613.000000,   55.678253,   49.785461
229713.000000,   56.441803,   49.777832
229812.000000,   56.364899,   49.782410
229911.000000,   56.044922,   43.793335
230024.000000,   56.808472,   3.085937
230138.000000,   56.227570,   -0.177917
230213.000000,   56.456909,   -0.031433
230312.000000,   56.761780,   -0.039062
230413.000000,   56.242676,   -0.023804
230511.000000,   56.701355,   -0.026855
230628.000000,   56.060028,   -0.023804
230712.000000,   56.686249,   -0.026855
230813.000000,   57.006226,   -0.023804
230911.000000,   56.960907,   -0.016174
231014.000000,   56.991119,   -0.019226
231112.000000,   56.671143,   -0.019226
231226.000000,   56.182251,   -0.019226
231313.000000,   56.426697,   -0.016174
231413.000000,   56.411591,   -0.019226
231512.000000,   56.671143,   -0.019226
231612.000000,   56.564026,   -0.019226
231731.000000,   56.868896,   -0.019226
231813.000000,   56.823578,   -0.031433
231911.000000,   56.823578,   -0.023804
232013.000000,   56.349792,   -0.023804
232111.000000,   56.090240,   -0.026855
232218.000000,   56.716461,   -0.019226
232333.000000,   55.907593,   -0.019226
232414.000000,   56.991119,   -0.019226
232523.000000,   56.349792,   -0.019226
232613.000000,   56.197357,   -0.019226
232711.000000,   57.113342,   -0.026855
232819.000000,   56.227570,   -0.023804
232939.000000,   56.899109,   -0.019226
233013.000000,   57.083130,   -0.023804
233111.000000,   56.884003,   -0.019226
233214.000000,   56.349792,   -0.019226
233312.000000,   56.441803,   -0.008545
233413.000000,   55.984497,   -0.019226
233513.000000,   55.892487,   -0.026855
233611.000000,   56.838684,   -0.023804
233707.000000,   56.167145,   -0.023804
233813.000000,   56.364899,   -0.023804
233912.000000,   56.654663,   -0.026855
234013.000000,   56.349792,   -0.023804
234112.000000,   56.533813,   -0.031433
234213.000000,   56.441803,   -0.026855
234312.000000,   56.014709,   -0.019226
